# id, msol, rvir, vmax, x, y, z, vx, vy, vz, distance to first 7e13 halo, distance to halo at least half as massive
1542469 2.865599e+12 251.652222 222.062180 86.549789 8.464384 48.405357 -240.740265 -322.788452 69.805412 15.241386 5.434271 
484686 2.865355e+12 251.874557 228.455978 2.577019 85.947662 34.256969 -201.470871 -392.822632 385.491058 27.479694 4.759501 
1268447 2.863643e+12 250.845642 213.891739 54.077705 63.460068 8.003044 -91.061470 -410.175385 47.666203 8.506291 3.627829 
134911 2.861809e+12 251.490601 211.401947 21.924768 17.249462 69.285370 -34.613350 -188.406479 18.214224 18.813046 2.948777 
1763691 2.858996e+12 251.551682 254.866104 77.080261 55.118214 2.429199 72.928825 393.283875 85.437881 10.267008 2.881892 
1160818 2.858874e+12 251.684509 232.501923 73.669319 33.074821 13.458680 -19.139217 75.205521 34.233200 34.116151 8.573123 
1847469 2.857529e+12 251.504974 223.963226 95.055267 59.662281 94.082230 7.675421 -30.604464 141.705231 51.738564 2.926531 
1847537 2.857162e+12 250.581665 210.709625 79.120422 66.529129 96.315208 -112.928978 -190.726608 181.297440 39.711826 3.516243 
1475134 2.854227e+12 251.515747 223.837326 59.013550 80.794189 74.724464 -222.995636 137.860886 -307.594788 13.425493 2.939919 
195563 2.851904e+12 251.404312 222.274719 1.890540 49.835094 26.246099 -106.536301 248.099884 420.315521 25.765795 4.449195 
794919 2.851904e+12 251.433075 186.267838 38.400532 71.256706 27.115685 280.140839 7.460545 175.416153 14.673985 4.004277 
1965004 2.851293e+12 250.885376 210.408997 98.200706 95.133110 61.843372 -294.923309 138.345978 -397.658081 28.371808 3.417725 
830708 2.851048e+12 251.076614 230.621246 40.416237 69.453560 34.247990 71.158363 -213.109406 8.692386 18.785944 7.479672 
1939317 2.848603e+12 251.155930 255.404663 81.751274 98.822647 51.642540 -235.092590 -217.914429 -29.415943 9.003190 5.185632 
1542569 2.848480e+12 251.335968 198.328003 87.171562 15.472866 50.878128 -236.910110 -239.430023 145.929840 25.579994 5.911684 
951908 2.847013e+12 251.335968 223.149857 46.812496 75.401222 42.019424 92.556236 -272.990814 -69.027679 23.226469 6.382580 
580280 2.843100e+12 250.874542 222.675125 48.430462 18.007221 39.560898 174.089508 -79.500023 164.558609 23.793728 7.300160 
918161 2.842366e+12 251.191956 219.542053 36.782310 87.044998 0.481890 118.482719 -199.035614 -136.606308 24.860284 4.496952 
888680 2.842122e+12 249.271637 210.745071 44.682293 60.777710 76.525055 -140.716919 -8.811625 103.127678 19.429743 2.841837 
134974 2.841144e+12 251.083832 215.898743 7.404244 9.065318 69.402252 43.586945 -30.812435 212.219315 8.174365 6.598818 
1817710 2.838331e+12 251.026138 220.232147 96.665497 58.215534 44.080952 -174.101456 192.390808 -81.042122 17.150006 6.958556 
1079280 2.837475e+12 249.760864 185.117981 68.850037 9.758584 44.094913 473.443176 -441.746826 345.954590 10.866368 4.951966 
1964821 2.835274e+12 250.961182 219.458817 96.095856 82.974495 66.085007 -226.363403 42.147968 -361.420593 28.000339 7.607974 
888954 2.829283e+12 250.766144 218.708496 38.129845 54.868748 96.204880 227.342529 28.263403 -130.083557 14.004109 7.934715 
1268596 2.823413e+12 250.578049 229.360840 59.111828 60.896790 11.213640 -550.043701 298.295044 224.270233 7.472502 4.305055 
327110 2.816321e+12 249.454407 186.244217 21.012316 59.135464 12.668548 -50.321980 80.366371 132.938187 23.034627 4.765249 
706260 2.814731e+12 250.277222 226.509415 46.610828 51.270706 47.299919 -70.912643 241.890610 0.727635 21.737074 4.227696 
1475260 2.814609e+12 250.342514 218.306885 52.816811 78.060234 87.412125 66.993469 -140.693741 59.988457 9.319897 7.475868 
1042063 2.813264e+12 250.073837 220.151642 75.210289 20.430557 10.831274 10.834004 -11.893352 91.931793 25.958794 7.806862 
263605 2.811674e+12 250.284470 227.373428 18.679190 41.625950 72.382874 82.000595 247.409332 -2.885837 20.732729 7.531968 
1939724 2.810574e+12 249.647858 205.756577 78.191208 90.627609 55.777454 -266.310120 -37.241177 -332.432129 9.259695 4.086730 
65054 2.810329e+12 250.157410 207.868668 13.804962 27.767366 2.924307 128.621338 167.499832 -122.232841 39.647264 4.947885 
300120 2.808006e+12 249.895615 225.813110 11.941087 43.702496 97.228638 90.228790 -201.182220 -80.335831 16.286915 3.699663 
135012 2.800180e+12 249.855560 240.066345 8.767742 23.859030 74.661606 -17.122765 -47.648571 -175.612076 16.064857 6.382879 
1724420 2.798958e+12 249.913818 211.362549 79.830643 50.738861 81.225143 -275.600922 68.398369 20.369516 30.401935 4.363337 
1268384 2.794311e+12 247.495804 214.280869 63.977528 77.415726 5.856416 4.468066 -269.260864 209.239136 12.952861 2.936045 
889033 2.788319e+12 249.574890 220.547928 32.925838 60.196983 71.845444 128.909988 -24.431681 -212.239075 16.251766 5.935775 
544358 2.788197e+12 249.589493 223.379135 7.982192 82.090973 94.184120 66.663582 -101.783241 -12.845922 40.003495 5.700749 
1878672 2.783306e+12 249.143539 222.945312 77.000229 98.065086 3.485858 -445.340363 -81.241455 52.244488 7.005025 3.816942 
264134 2.782939e+12 249.242371 190.555878 12.176752 30.262911 63.391891 -261.297607 135.957214 27.122959 29.152813 3.408745 
1475412 2.779148e+12 249.044632 222.569534 70.682152 92.106041 94.007652 -44.950562 87.862106 -196.394958 34.089647 4.768480 
767131 2.779148e+12 247.851532 226.883682 43.650063 42.967022 85.682228 258.032257 -182.304382 -286.394043 10.192195 2.826941 
649301 2.778904e+12 249.227737 218.496445 49.666691 22.341145 98.610970 -55.917282 -148.831039 -93.016182 20.752730 11.878028 
4847 2.778415e+12 249.300903 240.876465 34.815796 15.035420 19.660742 -23.404593 -83.320854 -134.554993 34.127790 6.573939 
1354102 2.775480e+12 249.169174 213.551849 73.353683 77.220688 95.908501 -198.837326 -86.622719 -55.847134 31.473262 5.910327 
706278 2.774869e+12 249.132553 231.970612 44.227062 48.362110 31.756754 -19.635651 404.688416 -153.916565 9.576952 7.052544 
1291506 2.772790e+12 249.073944 210.549911 74.998543 71.874443 21.507029 -103.353615 -189.093170 345.420105 12.061227 5.088592 
1042148 2.772178e+12 249.037292 216.111969 58.811382 8.316730 13.254197 29.901695 -43.942490 -86.216629 25.466727 5.662522 
1696795 2.766798e+12 248.787827 199.669037 89.097061 54.041832 52.069725 -51.782005 143.157822 -439.323883 14.156199 3.911264 
1630954 2.765698e+12 248.916290 195.283615 82.595436 38.728848 28.362204 43.732132 311.303986 241.705750 22.746241 3.489886 
1724461 2.762518e+12 248.662903 208.560608 88.645210 39.082436 70.033440 -139.381256 -125.213547 -227.932312 23.632084 9.399750 
1506593 2.759095e+12 247.781204 182.478241 83.814369 14.931056 0.041932 -195.158554 16.795788 12.504376 37.973187 4.786931 
300082 2.758606e+12 248.703339 222.352402 24.677614 51.845604 96.456993 61.844364 64.724846 -217.941605 24.330489 5.057769 
705975 2.758483e+12 248.633499 207.299225 42.240486 47.633671 53.663296 -80.017700 319.309357 212.072052 16.909802 6.339878 
889027 2.756160e+12 248.622467 227.422150 35.120327 68.801048 81.449944 353.479248 -240.461456 -15.519154 17.755356 7.960323 
743206 2.755549e+12 248.570969 219.164490 41.047718 45.647194 73.493889 17.545263 -235.427231 -87.795662 11.645549 3.528063 
1421890 2.755549e+12 248.515778 206.150620 74.452057 81.543716 55.656879 -271.332153 147.286606 149.341232 11.879651 3.532093 
264060 2.754937e+12 248.508408 192.897293 8.258317 30.151648 81.275429 210.136520 86.798607 -158.837128 20.428126 4.584025 
1696627 2.752002e+12 248.490005 208.198029 80.295349 26.518745 59.038849 -76.654549 -128.281296 107.028572 15.959319 3.608493 
1797621 2.751880e+12 248.475281 208.505341 83.100243 66.601570 30.230108 -38.567856 -182.020813 623.372559 7.599767 3.841467 
387588 2.751024e+12 247.740479 216.740341 8.145399 62.313969 70.082207 276.478699 -19.926607 -64.233368 19.182501 4.243112 
484618 2.749435e+12 248.331619 224.346909 10.889343 69.934021 42.973545 -175.381348 -205.085510 113.919441 11.513447 3.070594 
